Checked,Protein FDR Confidence: Combined,Master,Accession,Description,LSK,LSK,LSK,LSK,LSK,LSK,ST,ST,ST,ST,ST,ST,TB,TB,TB,TB,TB,TB,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,# Razor Peptides,Abundances (Grouped) CV [%]: LSK SPI,Abundances (Grouped) CV [%]: LSK SPII,Abundances (Grouped) CV [%]: LSK SPIII,Abundances (Grouped) CV [%]: LSK SPIV,Abundances (Grouped) CV [%]: LSK SPV,Abundances (Grouped) CV [%]: LSK SPVI,Abundances (Grouped) CV [%]: ST SPI,Abundances (Grouped) CV [%]: ST SPII,Abundances (Grouped) CV [%]: ST SPIII,Abundances (Grouped) CV [%]: ST SPIV,Abundances (Grouped) CV [%]: ST SPV,Abundances (Grouped) CV [%]: ST SPVI,Abundances (Grouped) CV [%]: TB SPI,Abundances (Grouped) CV [%]: TB SPII,Abundances (Grouped) CV [%]: TB SPIII,Abundances (Grouped) CV [%]: TB SPIV,Abundances (Grouped) CV [%]: TB SPV,Abundances (Grouped) CV [%]: TB SPVI,"Found in Sample: [S1] F1: Sample, LSK SPI","Found in Sample: [S2] F2: Sample, LSK SPI","Found in Sample: [S3] F3: Sample, LSK SPI","Found in Sample: [S4] F4: Sample, LSK SPII","Found in Sample: [S5] F5: Sample, LSK SPII","Found in Sample: [S6] F6: Sample, LSK SPII","Found in Sample: [S7] F7: Sample, LSK SPIII","Found in Sample: [S8] F8: Sample, LSK SPIII","Found in Sample: [S9] F9: Sample, LSK SPIII","Found in Sample: [S10] F10: Sample, LSK SPIV","Found in Sample: [S11] F11: Sample, LSK SPIV","Found in Sample: [S12] F12: Sample, LSK SPIV","Found in Sample: [S13] F13: Sample, LSK SPV","Found in Sample: [S14] F14: Sample, LSK SPV","Found in Sample: [S15] F15: Sample, LSK SPV","Found in Sample: [S16] F16: Sample, LSK SPVI","Found in Sample: [S17] F17: Sample, LSK SPVI","Found in Sample: [S18] F18: Sample, LSK SPVI","Found in Sample: [S19] F19: Sample, ST SPI","Found in Sample: [S20] F20: Sample, ST SPI","Found in Sample: [S21] F21: Sample, ST SPI","Found in Sample: [S22] F22: Sample, ST SPII","Found in Sample: [S23] F23: Sample, ST SPII","Found in Sample: [S24] F24: Sample, ST SPII","Found in Sample: [S25] F25: Sample, ST SPIII","Found in Sample: [S26] F26: Sample, ST SPIII","Found in Sample: [S27] F27: Sample, ST SPIII","Found in Sample: [S28] F28: Sample, ST SPIV","Found in Sample: [S29] F29: Sample, ST SPIV","Found in Sample: [S30] F30: Sample, ST SPIV","Found in Sample: [S31] F31: Sample, ST SPV","Found in Sample: [S32] F32: Sample, ST SPV","Found in Sample: [S33] F33: Sample, ST SPV","Found in Sample: [S34] F34: Sample, ST SPVI","Found in Sample: [S35] F35: Sample, ST SPVI","Found in Sample: [S36] F36: Sample, ST SPVI","Found in Sample: [S37] F37: Control, TB SPI","Found in Sample: [S38] F38: Control, TB SPI","Found in Sample: [S39] F39: Control, TB SPI","Found in Sample: [S40] F40: Control, TB SPII","Found in Sample: [S41] F41: Control, TB SPII","Found in Sample: [S42] F42: Control, TB SPII","Found in Sample: [S43] F43: Control, TB SPIII","Found in Sample: [S44] F44: Control, TB SPIII","Found in Sample: [S45] F45: Control, TB SPIII","Found in Sample: [S46] F46: Control, TB SPIV","Found in Sample: [S47] F47: Control, TB SPIV","Found in Sample: [S48] F48: Control, TB SPIV","Found in Sample: [S49] F49: Control, TB SPV","Found in Sample: [S50] F50: Control, TB SPV","Found in Sample: [S51] F51: Control, TB SPV","Found in Sample: [S52] F52: Control, TB SPVI","Found in Sample: [S53] F53: Control, TB SPVI","Found in Sample: [S54] F54: Control, TB SPVI",# Protein Groups,Modifications
TRUE,High,IsMasterProtein,A0A0B4J1E2,SNW domain-containing protein 1 OS=Mus musculus OX=10090 GN=Snw1 PE=1 SV=1,0.1,0.1,0.1,0.1,0.1,0.1,174.4,174.4,325.3,82.1,115.8,174.4,434.8,319.2,319.2,559.5,195.5,87,0,7.508,6,2,3,2,536,61.4,9.48,0,2,0,,,,,,,,,26.45,26.42,,,,,,1.8,102.37,9.82,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Peak Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,High,Peak Found,Not Found,High,Peak Found,Not Found,Peak Found,1,
TRUE,Medium,IsMasterProtein,Q61165,Sodium/hydrogen exchanger 1 OS=Mus musculus OX=10090 GN=Slc9a1 PE=1 SV=1,0.1,0.1,0.1,0.1,0.1,0.1,257.3,257.3,257.3,257.3,257.3,257.3,212.1,238.4,243,318.9,269.8,260.5,0.028,1.927,2,1,2,1,820,91.4,7.12,0,1,0,,,,,,,,,,,,,11.09,35.25,13.99,18.85,11.78,29.95,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,1,
TRUE,High,IsMasterProtein,A0A0G2JGX4,Sodium/potassium-transporting ATPase subunit alpha OS=Mus musculus OX=10090 GN=Atp1a3 PE=1 SV=1,0.1,0.1,0.1,0.1,0.1,0.1,40,31.6,32.7,29.4,32.7,29.8,287.9,308.2,254.7,255.8,278.2,284.3,0,51.882,11,8,80,1,1026,112.9,5.41,34.39,8,0,,,,,,,30.31,2.95,,20.37,,4.54,16.04,2.86,16.94,14.45,12.24,18.77,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,High,Peak Found,Peak Found,High,Peak Found,High,High,Peak Found,High,High,Not Found,Peak Found,High,1,
TRUE,High,IsMasterProtein,Q8VDN2,Sodium/potassium-transporting ATPase subunit alpha-1 OS=Mus musculus OX=10090 GN=Atp1a1 PE=1 SV=1,29,38.9,47.3,35.7,45.4,63.1,27.6,44.3,71.1,24.9,72,36.1,223.4,211.3,208.5,200.2,213.1,207.9,0,101.079,22,17,169,10,1023,112.9,5.45,83.37,17,8,19.1,6.5,2.48,12.11,16.13,4.46,4.2,5.8,5.17,5.06,9.26,7.8,4.28,2.3,7.74,10.75,10.72,13.52,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
TRUE,High,IsMasterProtein,A0A0A6YX05,Sodium/potassium-transporting ATPase subunit beta (Fragment) OS=Mus musculus OX=10090 GN=Atp1b1 PE=1 SV=1,44.6,44.6,44.6,44.6,44.6,44.6,33.6,58.3,39.875,21.5,46.1,39.875,121.2,346.7,174.5,588.4,166.6,198.4,0,7.358,19,2,6,2,132,15.2,7.75,0,2,0,,,,,,,,34.08,,,2.22,,25.12,42.52,66.49,56.45,74.76,20.02,Not Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,High,High,High,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,1,
TRUE,High,IsMasterProtein,P97370,Sodium/potassium-transporting ATPase subunit beta-3 OS=Mus musculus OX=10090 GN=Atp1b3 PE=1 SV=1,4.1,33.7,53.6,59.1,73.3,92.5,21.2,51.1,81.4,40.7,94.5,40.7,159.1,191.9,191.6,161.6,179.2,270.7,0,13.825,15,3,17,3,278,31.8,8.51,2.33,3,0,10.55,85.34,28.37,10.36,6.24,16,,13.79,18.23,29.62,34.88,23.66,14.69,13.84,6.72,3.58,5.82,10.54,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,High,High,High,Peak Found,High,High,Peak Found,High,Peak Found,High,High,High,High,High,1,
TRUE,High,IsMasterProtein,P32037,"Solute carrier family 2, facilitated glucose transporter member 3 OS=Mus musculus OX=10090 GN=Slc2a3 PE=1 SV=1",51.9,51.9,51.9,51.9,51.9,51.9,205.375,155.9,141.1,205.375,280.3,244.2,157.3,186.6,197.8,157.8,123.8,103.4,0.007,2.686,2,1,4,1,493,53.4,4.98,0,1,0,,,,,,,,7.32,28.16,,27.19,16.25,27.42,24.48,22.25,33.39,10.42,30.73,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,High,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,1,
TRUE,High,IsMasterProtein,Q9JHI9,Solute carrier family 40 member 1 OS=Mus musculus OX=10090 GN=Slc40a1 PE=1 SV=1,362.9,362.9,362.9,194.8,239.5,654.4,0.1,0.1,0.1,0.1,0.1,0.1,135,237.1,235.6,340.7,237.1,237.1,0,6.844,3,1,7,1,570,62.7,6.1,0,1,0,,,,24.95,30.74,23.17,,,,,,,,,18.87,,,,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,High,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Not Found,High,Not Found,Peak Found,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,
TRUE,High,IsMasterProtein,A0A286YCI8,Sorbin and SH3 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Sorbs1 PE=1 SV=1,35.1,27.8,19.6,31.8,17.6,23.1,30.7,14.7,12.8,39.6,20.5,36.9,243.4,256.6,234.5,279,273.4,202.9,0,49.79,12,11,92,10,1290,143,8.31,24.98,11,0,8.06,50.07,63.86,,16.85,34.14,8.55,17.23,87.39,,53.6,79.4,2.28,3.06,2.83,3.31,4.51,1.93,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,Not Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
TRUE,High,IsMasterProtein,Q3UTJ2,Sorbin and SH3 domain-containing protein 2 OS=Mus musculus OX=10090 GN=Sorbs2 PE=1 SV=2,3.8,3.6,2.8,2,5.4,1.5,3.8,2.2,1.4,4.7,1.2,3.5,272.8,305.5,279.6,333.3,386.6,186.5,0,89.803,19,15,140,14,1180,132.3,8.53,38.45,15,1,60.8,18.71,,13.62,42.46,47.48,36.88,32.11,57.09,14.44,22.44,52.22,7.19,5.05,0.99,0.03,1.21,7.75,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
TRUE,High,IsMasterProtein,Q64442,Sorbitol dehydrogenase OS=Mus musculus OX=10090 GN=Sord PE=1 SV=3,21.4,40.2,61,103.9,56.4,18.6,12.1,35.8,191.5,16.6,108.1,51,143.1,232.5,157.3,151.5,109.1,289.7,0,11.51,12,3,4,3,357,38.2,7.02,4.78,3,0,,39.04,19.89,62.47,59.88,84.04,44.64,44.76,21.81,37.8,43.82,2.83,6.86,25.57,30.08,23.17,21.6,6.12,Not Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,High,1,
TRUE,High,IsMasterProtein,Q6P069,Sorcin OS=Mus musculus OX=10090 GN=Sri PE=1 SV=1,159.8,176.9,228.2,160.2,127.2,120.8,44.9,127.4,66.6,40.3,67.7,44.5,91.7,54.9,80.8,65,54.5,88.6,0,22.183,34,6,34,6,198,21.6,5.59,1.72,6,0,15.14,1.18,9.45,10.88,24.06,1.63,52.92,36.11,16.02,21.85,6.55,7.48,13.68,8.07,11.25,11.46,24.5,3.27,High,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,High,High,High,High,High,High,High,Peak Found,High,High,High,Peak Found,High,High,High,High,1,
TRUE,Medium,IsMasterProtein,Q8BGH2,Sorting and assembly machinery component 50 homolog OS=Mus musculus OX=10090 GN=Samm50 PE=1 SV=1,31.1,49.8,86.2,80.7,76.4,103.4,70,123.4,182.8,79.2,159.8,87.7,133.9,108.2,156.6,156.7,165.6,82.4,0.024,2.032,2,1,3,1,469,51.8,6.8,0,1,0,,30.06,1.72,28.26,18.45,30.76,35.82,34.77,,15.18,33.07,16.2,,14.93,2.63,77.05,10.43,13.23,Not Found,Peak Found,Not Found,Peak Found,Not Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,High,Peak Found,Not Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,High,1,
TRUE,High,IsMasterProtein,Q8C788,Sorting nexin OS=Mus musculus OX=10090 GN=Snx18 PE=1 SV=1,70.2,70.2,70.2,70.2,70.2,70.2,75.9,75.9,75.9,75.9,75.9,75.9,263.7,262.6,252,283.7,287.4,304.5,0,7.244,5,2,13,2,615,67.7,6.46,3.44,2,0,,,,,,,,,,,30.74,,21.33,8.81,7.35,17.89,16.51,18.6,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,High,Peak Found,High,High,High,Peak Found,Peak Found,High,High,High,Peak Found,High,High,High,High,High,1,
TRUE,High,IsMasterProtein,Q6NZD2,Sorting nexin-1 OS=Mus musculus OX=10090 GN=Snx1 PE=1 SV=1,117.9,126,127.5,87.9,92.9,238.4,25.3,50.9,102.6,99.94,99.6,221.3,96.9,67.4,75.1,88.8,86.5,95,0,9.717,7,3,11,2,521,58.8,5.26,1.82,3,0,29.42,15.56,27.23,6.47,8,18.62,,49.8,9.48,,9.97,5.6,24.19,19.12,22.7,51.39,58,7.02,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,High,High,Peak Found,Peak Found,High,High,High,1,
TRUE,Medium,IsMasterProtein,Q3TGS7,Sorting nexin-12 OS=Mus musculus OX=10090 GN=Snx12 PE=1 SV=1,131.7,164.3,140.7,100.3,103.1,128.02,55,92.2,78.6,66.5,107.7,71.2,156.8,59.6,131.5,124.3,111.9,104.7,0.014,2.393,5,1,3,1,166,19.2,7.25,0,1,0,35.25,49.52,32.1,36.54,0.38,,3.58,24.59,16.11,24.56,19,9.56,44.38,43.28,42.62,16.89,34.98,15.43,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,High,1,
TRUE,High,IsMasterProtein,Q9CWK8,Sorting nexin-2 OS=Mus musculus OX=10090 GN=Snx2 PE=1 SV=2,43.4,82.8,78.5,82.1,79.5,97.7,16.6,69.1,52.2,33,65.1,17.8,196.7,182.3,173,162.8,173.5,194,0,34.943,21,8,60,7,519,58.4,5.12,39.9,8,1,21.57,12.88,19.55,7.21,5.44,4.62,13.16,2.78,14.32,30.37,19.01,40.55,2.78,2.1,2.17,8.99,5.39,5.3,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,Peak Found,High,High,High,High,High,1,
TRUE,High,IsMasterProtein,Q3UHD6,Sorting nexin-27 OS=Mus musculus OX=10090 GN=Snx27 PE=1 SV=2,0.1,0.1,0.1,0.1,0.1,0.1,164.9,164.9,164.9,164.9,164.9,164.9,292.2,242.3,266.2,327.5,243.4,263.6,0.007,2.799,2,1,2,1,539,61,6.4,0,1,0,,,,,,,,,,,14.2,,14.49,15.32,11.64,15.68,7.76,5.08,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,1,
TRUE,High,IsMasterProtein,D3Z6Z0,Sorting nexin-3 OS=Mus musculus OX=10090 GN=Snx3 PE=1 SV=1,67.6,103.5,100.2,93.3,84.3,127,16.6,48.5,104.7,46.5,127.3,28.4,215.7,102.2,151.6,143,110.1,129.5,0,13.248,22,3,18,3,140,16.3,6.8,2.3,3,0,18.71,65.47,16.36,8.95,13.8,27.85,83.24,50.41,26.21,25.35,22.02,40.52,5.54,5.01,9.44,5.74,4.85,6.11,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,High,Peak Found,Peak Found,High,High,High,High,High,Peak Found,High,High,Peak Found,High,High,1,
TRUE,High,IsMasterProtein,Q9D8U8,Sorting nexin-5 OS=Mus musculus OX=10090 GN=Snx5 PE=1 SV=1,69.1,109,104.2,107.1,94.1,102.4,63.54,74.5,92,50.2,76.2,24.8,169,119.6,168.5,135.3,128.7,175.3,0,21.845,17,5,24,5,404,46.8,6.62,8.34,5,0,22.6,19.33,4.34,5.64,2.89,4.36,,6.57,6.7,14.15,7.43,8.73,7.57,5.08,5.3,2.63,3.69,8.07,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,Peak Found,High,High,High,High,High,1,
TRUE,High,IsMasterProtein,Q91VH2,Sorting nexin-9 OS=Mus musculus OX=10090 GN=Snx9 PE=1 SV=1,61,61,40.3,61,61,81.7,73.6,73.6,73.6,73.6,71.1,76.1,266.4,240.3,282.6,223.9,254.4,263.3,0,9.997,9,3,7,3,595,66.5,5.52,2.36,3,0,,,,,,45.59,,,,,26.59,,22.3,9.03,20.34,6.93,14.48,45.47,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,High,Peak Found,High,Peak Found,Peak Found,High,1,
TRUE,High,IsMasterProtein,Q8BVK9,Sp110 nuclear body protein OS=Mus musculus OX=10090 GN=Sp110 PE=1 SV=1,49.7,105.6,160.4,135.8,64.1,56.9,61.5,74.8,73.3,60.1,53.3,88.4,200.1,76.3,165.3,124.2,125,125.2,0,12.14,10,3,19,3,445,50.1,9.86,13.52,3,0,22.02,24.55,7.3,33.29,34.9,76.53,51.63,4.15,8.75,5.88,7.39,68.38,13.98,6.17,32.08,57.89,57.96,49.99,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,High,Peak Found,High,1,
TRUE,High,IsMasterProtein,P08032,"Spectrin alpha chain, erythrocytic 1 OS=Mus musculus OX=10090 GN=Spta1 PE=1 SV=3",119,119,119,119,119,119,86.85,86.85,131,86.85,42.7,86.85,274.3,191.2,255.6,301.7,251.1,233.5,0,34.627,5,7,39,6,2415,279.7,5.03,12.78,7,0,19.33,,,,,,,,3.22,,39.21,,26.74,20.06,22.85,1.25,14,14.75,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,High,High,High,Peak Found,High,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,1,
TRUE,High,IsMasterProtein,E9Q447,"Spectrin alpha chain, non-erythrocytic 1 OS=Mus musculus OX=10090 GN=Sptan1 PE=1 SV=1",9.7,18.8,33.1,24.7,25.7,23.3,15.6,48.3,28.7,13.7,34.7,22.9,237.1,262.5,238.2,243.9,273.5,245.3,0,403.047,38,72,518,71,2478,285.2,5.34,270.32,72,1,26.33,10.5,1.88,12.94,14.09,12.88,15.66,8.03,0.97,8.72,8.34,12.37,3.65,1.36,2.82,4.01,3.42,0.42,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
